,year,month,day,title,director,cast,genre,href,gross,budget,writer1(lakon layar),writer2 (script),genre1,genre2,genre3,genre_final,cast1,cast2,cast3,cast4,cast5,cast6,cast7,cast8,cast9,case10,cast1_gender,cast2_gender,cast3_gender,cast4_gender,cast5_gender,cast6_gender,cast7_gender,cast8_gender,cast9_gender,cast10,cast10_gender,male_dist3,female_dist3,male_dist4,female_dist4,male_dist5,female_dist5,male_dist6,female_dist6,male_dist7,female_dist7,male_dist8,female_dist8,male_dist9,female_dist9,male_dist10,female_dist10,gender_majority,year_col
686,2017,12,7,"Papa, Come Home",Nick Wong & Chong Shee Lin,"Jack Lim, Jayden Sow, Jieying Tha, Kenji Sawahii",Family,The Film Engine,535000.00,1000.00,,,FAMILY,,,FAMILY,JACK LIM, JAYDEN SOW, JIEYING THA, KENJI SAWAHII,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,46
675,2017,10,19,Haunted Hotel,Ryon Lee,"Sushar Manaying, Azman Hassan, Teddy Chin, Alvin Chong, Li Chuan",Horror,,724700.00,1000.00,,,HORROR,,,HORROR,SUSHAR MANAYING, AZMAN HASSAN, TEDDY CHIN, ALVIN CHONG, LI CHUAN,,,,,,M,M,M,M,M,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,47
689,2017,12,21,KL Wangan: Bikin Gempak,Pekin Ibrahim,"Faizal Hussein, Pekin Ibrahim, Kazuto Soon, Emily Lim",Action,Malayflix Movies,740000.00,1000.00,,,ACTION,,,ACTION,FAIZAL HUSSEIN, PEKIN IBRAHIM, KAZUTO SOON, EMILY LIM,,,,,,,M,M,M,F,,,,,,,,1,0,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,Male,48
655,2017,7,27,Kau Yang Satu,Osman Ali,"Aaron Aziz, Izara Aishah, Soo Wincci, Hisyam Hamid, Zaidi Omar, Wan Hanafi Su",Romance,,765000.00,1000.00,,,ROMANCE,,,ROMANCE,AARON AZIZ, IZARA AISHAH, SOO WINCCI, HISYAM HAMID, ZAIDI OMAR, WAN HANAFI SU,,,,,M,F,F,M,M,M,,,,,,0.333333333,0.666666667,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,49
644,2017,3,23,Goodbye Mr. Loser,Adrian Teh Kean Kok,"Ian Fang, Mei Sim, Anjoe Koh, Phoebe Huang, Jack Lim, Jack Yap",Comedy,,801000.00,1000.00,,,COMEDY,,,COMEDY,IAN FANG, MEI SIM, ANJOE KOH, PHOEBE HUANG, JACK LIM, JACK YAP,,,,,M,F,F,F,M,M,,,,,,0.333333333,0.666666667,0.25,0.75,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,50
645,2017,3,30,Kimchi Untuk Awak,Michael Ang,"Aiman Hakim, Emma Maembong, Janna Nick, Sharifah Sakinah, Ungku Haris, Natasha Elyzza, Dira Abu Zahar",Comedy / Romance,[15],874000.00,1000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,AIMAN HAKIM, EMMA MAEMBONG, JANNA NICK, SHARIFAH SAKINAH, UNGKU HARIS, NATASHA ELYZZA, DIRA ABU ZAHAR,,,,M,F,F,F,M,F,F,,,,,0.333333333,0.666666667,0.25,0.75,0.4,0.6,0.333333333,0.666666667,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,0.285714286,0.714285714,Female,51
631,2017,1,26,Love From Kampung,Silver Yee,"Jack Lim, Jeff Chin, Emily Chan, January So",Comedy / Drama,MIG Pictures,1100000.00,1000.00,,,COMEDY,DRAMA,,COMEDY,JACK LIM, JEFF CHIN, EMILY CHAN, JANUARY SO,,,,,,,M,M,F,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,52
649,2017,5,4,You Mean the World to Me,Saw Teong Hin,"Frederick Lee, Neo Swee Lin, John Tan, Chelsia Ng, Chad O'Brien",Drama,Astro Shaw,1290000.00,1000.00,,,DRAMA,,,DRAMA,FREDERICK LEE, NEO SWEE LIN, JOHN TAN, CHELSIA NG, CHAD O'BRIEN,,,,,,M,M,M,F,M,,,,,,,1,0,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,53
685,2017,11,30,Pinjamkan Hatiku,Osman Ali,"Ayda Jebat, Shaheizy Sam, Farid Kamil, Lia Natalia, Normah Damanhuri",Romance,Suhan Movies & Trading,2690000.00,1000.00,,,ROMANCE,,,ROMANCE,AYDA JEBAT, SHAHEIZY SAM, FARID KAMIL, LIA NATALIA, NORMAH DAMANHURI,,,,,,F,M,M,F,F,,,,,,,0.666666667,0.333333333,0.5,0.5,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,Female,54
667,2017,9,21,Bisik Pada Langit,Kabir Bhatia,"Jalil Hamid, Ummi Nazeera, Beto Kusyairy, Fadilah Mansor",Drama,MIG Pictures,3500000.00,1000.00,,,DRAMA,,,DRAMA,JALIL HAMID, UMMI NAZEERA, BETO KUSYAIRY, FADILAH MANSOR,,,,,,,M,F,M,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,55
681,2017,11,16,The Kid From The Big Apple 2: Before We Forget,Jess Teong,"Tommy Tam, Tan Qin Lin, Debbie Goh, Shaun Tam",Family,[52],4150000.00,1000.00,,,FAMILY,,,FAMILY,TOMMY TAM, TAN QIN LIN, DEBBIE GOH, SHAUN TAM,,,,,,,M,F,F,M,,,,,,,,0.333333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,56
638,2017,3,2,J Revolusi,Mohd Zulkarnain Mohd Azhar,"Zul Ariffin, Izara Aishah, Nur Fazura, Farid Kamil, Azad Jasmin, Iedil Putra",Action / Drama,Infinitus Productions-Primeworks Studios co-production,7128000.00,1000.00,,,ACTION,DRAMA,,ACTION,ZUL ARIFFIN, IZARA AISHAH, NUR FAZURA, FARID KAMIL, AZAD JASMIN, IEDIL PUTRA,,,,,M,F,F,M,M,M,,,,,,0.333333333,0.666666667,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,57
673,2017,10,12,Tombiruo: Penunggu Rimba,Seth Larney,"Farid Kamil, Zul Ariffin, Nabila Huda, Faizal Hussein, Hasnul Rahmat",Action / Drama,Astro Shaw-Layar Sunan co-production,8000000.00,1000.00,,,ACTION,DRAMA,,ACTION,FARID KAMIL, ZUL ARIFFIN, NABILA HUDA, FAIZAL HUSSEIN, HASNUL RAHMAT,,,,,,M,M,F,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,58
660,2017,8,24,Abang Long Fadil 2,Syafiq Yusof,"Zizan Razak, Syamsul Yusof, AC Mizal, Tania Hudson, Wak Doyok, Achey Bocey, Shuib Sepahtu, A. Galak, Mas Khan",Action / Comedy,Elements Pictures,18150000.00,3200000.00,,,ACTION,COMEDY,,ACTION_COMEDY,ZIZAN RAZAK, SYAMSUL YUSOF, AC MIZAL, TANIA HUDSON, WAK DOYOK, ACHEY BOCEY, SHUIB SEPAHTU, A. GALAK, MAS KHAN,,M,M,M,F,M,M,M,M,F,,,1,0,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.857142857,0.142857143,0.875,0.125,0.777777778,0.222222222,0.777777778,0.222222222,Male,59
639,2017,3,7,Henry of Malacca: A Malay and Magellan,Pedro Palma,"Aryan Farhan, Victor Gonçalves, Miguel Damião, João Vieira Pinto, Anísio Franco",Documentary,Yayasan DMDI,1000.00,1000.00,,,DOCUMENTARY,,,DOCUMENTARY,ARYAN FARHAN, VICTOR GONÇALVES, MIGUEL DAMIÃO, JOÃO VIEIRA PINTO, ANÍSIO FRANCO,,,,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,Male,60
643,2017,3,16,Cerita-Cerita Didi And Friends,Sinan Ismail,"Nur Insyeerah, Muntazar Ghufran, Adam Muqri, Alia Safira",Animation,TGV Pictures,1000.00,1000.00,,,ANIMATION,,,ANIMATION,NUR INSYEERAH, MUNTAZAR GHUFRAN, ADAM MUQRI, ALIA SAFIRA,,,,,,,F,M,M,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,61
734,2018,11,15,Mahaguru,Z Lokman,"Mokhtaruddin, Alif AF, Mie Raja Lawak, Aman Shah",Action,Bismi Adira Production,2330.50,1000.00,,,ACTION,,,ACTION,MOKHTARUDDIN, ALIF AF, MIE RAJA LAWAK, AMAN SHAH,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,1
698,2018,3,1,Bidong The Boat People,Yusof Kelana,"Taufik Hanafi, Irene Wong, Livonia Ricky, Zamree",Historical,YKS Film Maker,3536.00,1000.00,,,HISTORICAL,,,HISTORICAL,TAUFIK HANAFI, IRENE WONG, LIVONIA RICKY, ZAMREE,,,,,,,M,F,M,M,,,,,,,,0.666666667,0.333333333,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,Male,2
704,2018,3,29,Enjin No. 9,Raja Azmi,"Kazar, Tajul Arif, Sharifah Shahira, Ayuni Asyiqin",Comedy,,7566.17,1000.00,,,COMEDY,,,COMEDY,KAZAR, TAJUL ARIF, SHARIFAH SHAHIRA, AYUNI ASYIQIN,,,,,,,F,M,F,F,,,,,,,,0.333333333,0.666666667,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,Female,3
710,2018,6,7,Impermanence Life,Lai Kim Koon,"Loo Chin Mei, Jovean Yee, Lai Jiun Yong",Family,Cao Min Pictures,9313.00,1000.00,,,FAMILY,,,FAMILY,LOO CHIN MEI, JOVEAN YEE, LAI JIUN YONG,,,,,,,,F,M,M,,,,,,,,,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,4
711,2018,6,14,Qhaliq,Rosli Mohd Taib,"Hairul Azreen, Aliff Yasraff, Nur Risteena",Action,Mandarin-language film,14196.50,1000.00,,,ACTION,,,ACTION,HAIRUL AZREEN, ALIFF YASRAFF, NUR RISTEENA,,,,,,,,M,M,F,,,,,,,,,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,5
702,2018,3,15,33km From KL,K. S. Umaagaanthan,"Ben G, Kavi Maran, Logeswaran, Ananthan Muniandy",Crime,KS Armada Megah,18779.00,1000.00,,,CRIME,,,THRILLER,BEN G, KAVI MARAN, LOGESWARAN, ANANTHAN MUNIANDY,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,6
713,2018,6,21,Blue Tears,Zhu Dan & Wang Jiang,"Wong Yat Fei, Clara Wong, Xie Ming Yu",Historical,Global China Film,20128.00,1000.00,,,HISTORICAL,,,HISTORICAL,WONG YAT FEI, CLARA WONG, XIE MING YU,,,,,,,,M,F,M,,,,,,,,,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,7
696,2018,2,22,Surf This Love: Gelora Juara,Waan Hafiz,"Shukri Yahaya, Cristina Suzanne, Pekin Ibrahim, Josiah Hogan, Ardell Aryana",Comedy / Romance,,36299.00,1000.00,,,COMEDY,ROMANCE,,ROMANTIC_COMEDY,SHUKRI YAHAYA, CRISTINA SUZANNE, PEKIN IBRAHIM, JOSIAH HOGAN, ARDELL ARYANA,,,,,,M,F,M,F,F,,,,,,,0.666666667,0.333333333,0.5,0.5,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,Female,8
708,2018,5,17,Sughamaai Subbulakshmi,Karthik Shamalan,"Saresh D7, Punitah Shanmugam, Bagya Arivuckarasu, Kuben Mahadevan, G Crack Karnan",Romance,Mandarin-language film,44409.00,1000.00,,,ROMANCE,,,ROMANCE,SARESH D7, PUNITAH SHANMUGAM, BAGYA ARIVUCKARASU, KUBEN MAHADEVAN, G CRACK KARNAN,,,,,,M,M,M,M,M,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,9
712,2018,6,21,This Is Pilah,Rosdi Mat Dhali,"Juzzthin, Zaidatul Iesna Mohd Raus, Kazar, Eliza Mustafa",Comedy,Aifa Motion Pictures,45843.00,1000.00,,,COMEDY,,,COMEDY,JUZZTHIN, ZAIDATUL IESNA MOHD RAUS, KAZAR, ELIZA MUSTAFA,,,,,,,M,F,F,F,,,,,,,,0.333333333,0.666666667,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,Female,10
715,2018,6,28,Ghora,Devendran Arunasalam,"G Crack Karnan, Mugen Rao, Yasmin Nadiah, Sara Baskin, Velarasan, Sathish Kumar",Horror,,50414.00,1000.00,,,HORROR,,,HORROR,G CRACK KARNAN, MUGEN RAO, YASMIN NADIAH, SARA BASKIN, VELARASAN, SATHISH KUMAR,,,,,M,M,F,F,M,M,,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,11
690,2018,1,11,Busker,Kye Fariz,"Hafeez Mikail, Daiyan Trisha, Anas Ridzuan, Bulan, Lia Natalia, Mas Khan",Romance,Astro Shaw,68739.00,1000.00,,,ROMANCE,,,ROMANCE,HAFEEZ MIKAIL, DAIYAN TRISHA, ANAS RIDZUAN, BULAN, LIA NATALIA, MAS KHAN,,,,,M,F,M,F,F,F,,,,,,0.666666667,0.333333333,0.5,0.5,0.4,0.6,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,Female,12
707,2018,5,10,Shun Pong O,David Thian Thor Wei,"Shinny Tan, Kim Ho Won, Sherlyn Seo, Philip Keong, Phoebe Ooi, Jin Ju Hyung",Romance,DAA Production,73266.00,1000.00,,,ROMANCE,,,ROMANCE,SHINNY TAN, KIM HO WON, SHERLYN SEO, PHILIP KEONG, PHOEBE OOI, JIN JU HYUNG,,,,,F,M,F,M,F,M,,,,,,0.333333333,0.666666667,0.5,0.5,0.4,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,13
694,2018,2,15,Badang,Abdul Razak Mohaideen,"Aliff Syukri, Fasha Sandha, Azhari Mohd Zain, Aminah Rhapor, Fauzi Nawawi, Fareez Fauzi",Action,FiTA Studios,74148.00,1000.00,,,ACTION,,,ACTION,ALIFF SYUKRI, FASHA SANDHA, AZHARI MOHD ZAIN, AMINAH RHAPOR, FAUZI NAWAWI, FAREEZ FAUZI,,,,,M,F,M,F,M,M,,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,14
703,2018,3,22,Hantu Wangan,Ahmad Idham,"Achey Bocey, Nur Risteena, Ruminah Sidek",Comedy,Aifa Motion Pictures,89420.70,1000.00,,,COMEDY,,,COMEDY,ACHEY BOCEY, NUR RISTEENA, RUMINAH SIDEK,,,,,,,,M,F,F,,,,,,,,,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,Female,15
700,2018,3,8,Get Hard Tongkat Ali,Chan Wai Cheong,"JC Chee, Juwei Teoh, Sarah Lian, Emily Kong, Elvis Chin",Comedy,Storideas,89834.00,1000.00,,,COMEDY,,,COMEDY,JC CHEE, JUWEI TEOH, SARAH LIAN, EMILY KONG, ELVIS CHIN,,,,,,M,M,F,F,M,,,,,,,0.666666667,0.333333333,0.5,0.5,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,16
697,2018,2,22,Amazing Titanman,Eddie Tiger,"Jaguar Lim, Namewee, Mehrdad Razavi Mozart, Azman Hassan",Comedy / Science Fiction,,92634.00,1000.00,,,COMEDY,SCIENCEFICTION,,SCIFI/FANTASY,JAGUAR LIM, NAMEWEE, MEHRDAD RAZAVI MOZART, AZMAN HASSAN,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,17
717,2018,7,19,Buyer Beware,Jeffrey Chiang,"Carlos Chan, Bryant Mak, Carmen Soup",Horror,Tamil-language film,107299.00,1000.00,,,HORROR,,,HORROR,CARLOS CHAN, BRYANT MAK, CARMEN SOUP,,,,,,,,M,M,M,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,18
716,2018,7,5,Atcham Thavir,S. S. Vikneswaran & Karthik Shamalan,"Gana, Uthaya, Geetha, Aanantha",Comedy,JPS Consultancy & Training,120396.00,1000.00,,,COMEDY,,,COMEDY,GANA, UTHAYA, GEETHA, AANANTHA,,,,,,,M,M,F,M,,,,,,,,0.666666667,0.333333333,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,0.75,0.25,Male,19
691,2018,1,18,Best Story,"Teddy Chin, JY Teng & Eden Wan","Jack Lim, Jack Yap, Eric Lin, Yoke Chen, Wayne Cai, Jane Ng",Drama,Lomo Pictures,123077.00,1000.00,,,DRAMA,,,DRAMA,JACK LIM, JACK YAP, ERIC LIN, YOKE CHEN, WAYNE CAI, JANE NG,,,,,M,M,M,M,M,F,,,,,,1,0,1,0,1,0,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,0.833333333,0.166666667,Male,20
692,2018,1,25,Bukan Cinta Malaikat,Aziz M. Osman,"Nora Danish, Fachry Albar, Ashraf Muslim, Donita, Bonda Afida, Dynas Mokhtar",Romance,Mandarin-language film,134324.00,1000.00,,,ROMANCE,,,ROMANCE,NORA DANISH, FACHRY ALBAR, ASHRAF MUSLIM, DONITA, BONDA AFIDA, DYNAS MOKHTAR,,,,,F,M,M,M,F,F,,,,,,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,21
693,2018,2,1,Makrifat Cinta,Kamal G,"Syamsul Yusof, Nora Danish, Nabila Huda, Adi Putra, Aznil Nawawi, Puteri Balqis, Sabrina Ali",Drama,Dhananwoodd Films,138686.00,1000.00,,,DRAMA,,,DRAMA,SYAMSUL YUSOF, NORA DANISH, NABILA HUDA, ADI PUTRA, AZNIL NAWAWI, PUTERI BALQIS, SABRINA ALI,,,,M,F,F,M,M,F,F,,,,,0.333333333,0.666666667,0.5,0.5,0.6,0.4,0.5,0.5,0.428571429,0.571428571,0.428571429,0.571428571,0.428571429,0.571428571,0.428571429,0.571428571,Female,22
709,2018,5,24,Million Loves In Me,Sampson Yuen,"John Y, Lo Koon Lan, Wilson Lee, Ruby Yap, Hiro Hayama",Drama,MA Productions House,183337.00,1000.00,,,DRAMA,,,DRAMA,JOHN Y, LO KOON LAN, WILSON LEE, RUBY YAP, HIRO HAYAMA,,,,,,M,M,M,F,M,,,,,,,1,0,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,23
706,2018,4,19,Villavan,Vassan Kumaran,"Vinod Mohan, Sangeeta Krishnasamy, Logan Nathan",Action,,194484.00,1000.00,,,ACTION,,,ACTION,VINOD MOHAN, SANGEETA KRISHNASAMY, LOGAN NATHAN,,,,,,,,M,F,M,,,,,,,,,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,0.666666667,0.333333333,Male,24
714,2018,6,28,Blok 404: Hidup Sampai Mati,Isma,"Zamarul Hisham, Raja Azri, Nur Risteena, Amar Asyraf",Mystery,[24],220275.00,1000.00,,,MYSTERY,,,THRILLER,ZAMARUL HISHAM, RAJA AZRI, NUR RISTEENA, AMAR ASYRAF,,,,,,,M,F,F,M,,,,,,,,0.333333333,0.666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,25
724,2018,9,6,One Two Jaga,"Nam Ron, Mohd Shafiq & Pitt Haniff","Zahiril Adzim, Rosdeen Suboh, Ario Bayu, Timothy Castillo, Iedil Putra",Action / Drama,TGV Pictures,500000.00,1000.00,,,ACTION,DRAMA,,ACTION,ZAHIRIL ADZIM, ROSDEEN SUBOH, ARIO BAYU, TIMOTHY CASTILLO, IEDIL PUTRA,,,,,,M,M,M,M,M,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,26
718,2018,7,26,Vedigundu Pasangge,Vimala Perumal,"Denes Kumar, Sangeeta Krishnasamy, Thangamani Velayudan, David Anthony, Seelan Manoheran",Action / Comedy,MM2 Entertainment,1410000.00,1000.00,,,ACTION,COMEDY,,ACTION_COMEDY,DENES KUMAR, SANGEETA KRISHNASAMY, THANGAMANI VELAYUDAN, DAVID ANTHONY, SEELAN MANOHERAN,,,,,,M,F,M,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,27
695,2018,2,15,A House of Happiness,JY Teng,"Richard Ng, Mimi Chu, Chan Fong, Cheryl Lee",Family,Lomo Pictures,1590000.00,1000.00,,,FAMILY,,,FAMILY,RICHARD NG, MIMI CHU, CHAN FONG, CHERYL LEE,,,,,,,M,F,M,F,,,,,,,,0.666666667,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Male,28
719,2018,7,26,Pulang,Kabir Bhatia,"Remy Ishak, Puteri Aishah Sulaiman, Azrel Ismail, Erwin Dawson, Juliana Evans",Biography / Drama / Historical,,1600000.00,1000.00,,,BIOGRAPHY,DRAMA,HISTORICAL,HISTORICAL,REMY ISHAK, PUTERI AISHAH SULAIMAN, AZREL ISMAIL, ERWIN DAWSON, JULIANA EVANS,,,,,,M,F,M,M,F,,,,,,,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.4,Male,29
701,2018,3,15,Lee Chong Wei: Rise Of The Legend,Teng Bee,"Tosh Chan, Jake Eng, Ashley Hua, Rosyam Nor, Yeo Yann Yann, Mark Lee, Freddie Wong, Bernard Hiew",Drama / Sports,,4700000.00,1000.00,,,DRAMA,SPORTS,,DRAMA,TOSH CHAN, JAKE ENG, ASHLEY HUA, ROSYAM NOR, YEO YANN YANN, MARK LEE, FREDDIE WONG, BERNARD HIEW,,,M,M,F,M,M,M,M,M,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.857142857,0.142857143,0.875,0.125,0.875,0.125,0.875,0.125,Male,30
705,2018,4,5,Dukun,Dain Said,"Umie Aida, Faizal Hussein, Adlin Aman Ramlie, Namron, Sofi Jikan",Horror / Thriller,Astro Shaw,9900000.00,1000.00,,,HORROR,THRILLER,,HORROR,UMIE AIDA, FAIZAL HUSSEIN, ADLIN AMAN RAMLIE, NAMRON, SOFI JIKAN,,,,,,F,M,M,M,M,,,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,0.8,0.2,Male,31
699,2018,3,8,KL Special Force,Syafiq Yusof,"Syamsul Yusof, Rosyam Nor, Fattah Amin",Action,Viper Studios-Skop Production-Damofa Productions co-production,12200000.00,1000.00,,,ACTION,,,ACTION,SYAMSUL YUSOF, ROSYAM NOR, FATTAH AMIN,,,,,,,,M,M,M,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,32
735,2018,11,22,Polis EVO 2,"Joel Soh, Andre Chiew","Zizan Razak, Shaheizy Sam, Raline Shah, Erra Fazira, Hasnul Rahmat, Mike Lucock, Tanta Ginting, Soffi Jikan, Syafie Naswip, Hairul Azreen",Action,Astro Shaw,22450000.00,8000000.00,,,ACTION,,,ACTION,ZIZAN RAZAK, SHAHEIZY SAM, RALINE SHAH, ERRA FAZIRA, HASNUL RAHMAT, MIKE LUCOCK, TANTA GINTING, SOFFI JIKAN, SYAFIE NASWIP, HAIRUL AZREEN,M,M,M,F,M,M,M,M,M, HAIRUL AZREEN,M,1,0,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.857142857,0.142857143,0.875,0.125,0.888888889,0.111111111,0.9,0.1,Male,33
720,2018,8,9,Hantu Kak Limah 3,Mamat Khalid,"Awie, Delimawati, Rab Khalid, TJ Isa, Sharwani, Zul Ariffin, Uqasha Senrose, Ropie",Comedy / Horror,Astro Shaw,30000000.00,1000.00,,,COMEDY,HORROR,,HORROR_COMEDY,AWIE, DELIMAWATI, RAB KHALID, TJ ISA, SHARWANI, ZUL ARIFFIN, UQASHA SENROSE, ROPIE,,,M,F,M,M,F,M,F,M,,,,0.666666667,0.333333333,0.75,0.25,0.6,0.4,0.666666667,0.333333333,0.571428571,0.428571429,0.625,0.375,0.625,0.375,0.625,0.375,Male,34
729,2018,9,27,PASKAL,Adrian Teh,"Hairul Azreen, Ammar Alfian, Henley Hii, Taufik Hanafi",Action / Thriller,"Asia Tropical Films, Golden Screen Cinemas, Multimedia Entertainment, & Astro Shaw",30500000.00,10000000.00,,,ACTION,THRILLER,,ACTION,HAIRUL AZREEN, AMMAR ALFIAN, HENLEY HII, TAUFIK HANAFI,,,,,,,M,M,M,M,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,Male,35
723,2018,8,30,Munafik 2,Syamsul Yusof,"Syamsul Yusof, Maya Karin, Fizz Fairuz, Mawi, Fauzi Nawawi, Nasir Bilal Khan, Rahim Razali",Horror,[33],48000000.00,2500000.00,,,HORROR,,,HORROR,SYAMSUL YUSOF, MAYA KARIN, FIZZ FAIRUZ, MAWI, FAUZI NAWAWI, NASIR BILAL KHAN, RAHIM RAZALI,,,,M,F,M,M,M,M,M,,,,,0.666666667,0.333333333,0.75,0.25,0.8,0.2,0.833333333,0.166666667,0.857142857,0.142857143,0.857142857,0.142857143,0.857142857,0.142857143,0.857142857,0.142857143,Male,36
